latitude,longitude,elevation
16.53160552,80.55841014,18
16.53079704,80.55841014,18
16.52998855,80.55841014,18
16.52918007,80.55841014,18
16.51947827,80.55841014,18
16.51866978,80.55841014,18
16.5178613,80.55841014,19
16.53969036,80.55921863,18
16.53888188,80.55921863,18
16.53807339,80.55921863,21
16.53726491,80.55921863,21
16.53645642,80.55921863,21
16.53564794,80.55921863,21
16.53483946,80.55921863,25
16.53403097,80.55921863,25
16.53322249,80.55921863,21
16.53241401,80.55921863,20
16.53160552,80.55921863,18
16.53079704,80.55921863,18
16.52998855,80.55921863,18
16.52918007,80.55921863,18
16.52837159,80.55921863,18
16.5275631,80.55921863,18
16.52675462,80.55921863,18
16.52594614,80.55921863,18
16.52513765,80.55921863,18
16.52432917,80.55921863,18
16.52352068,80.55921863,19
16.51866978,80.55921863,19
16.5178613,80.55921863,18
16.51705281,80.55921863,19
16.53969036,80.56002711,18
16.53888188,80.56002711,18
16.53807339,80.56002711,18
16.53726491,80.56002711,22
16.53645642,80.56002711,28
16.53564794,80.56002711,18
16.53483946,80.56002711,19
16.53403097,80.56002711,20
16.53322249,80.56002711,21
16.53241401,80.56002711,20
16.53160552,80.56002711,18
16.53079704,80.56002711,18
16.52998855,80.56002711,18
16.52918007,80.56002711,18
16.52837159,80.56002711,18
16.5275631,80.56002711,18
16.52675462,80.56002711,18
16.52594614,80.56002711,18
16.52513765,80.56002711,18
16.52432917,80.56002711,18
16.52352068,80.56002711,18
16.5227122,80.56002711,18
16.52190372,80.56002711,18
16.52109523,80.56002711,20
16.51705281,80.56002711,18
16.53969036,80.56083559,18
16.53888188,80.56083559,18
16.53807339,80.56083559,18
16.53726491,80.56083559,19
16.53645642,80.56083559,22
16.52998855,80.56083559,18
16.52918007,80.56083559,18
16.52837159,80.56083559,18
16.5275631,80.56083559,18
16.52675462,80.56083559,18
16.52594614,80.56083559,18
16.52513765,80.56083559,18
16.52432917,80.56083559,18
16.52352068,80.56083559,18
16.5227122,80.56083559,18
16.52190372,80.56083559,18
16.52109523,80.56083559,18
16.52028675,80.56083559,18
16.51947827,80.56083559,19
16.51705281,80.56083559,18
16.51624433,80.56083559,18
16.53969036,80.56164408,18
16.53888188,80.56164408,18
16.53807339,80.56164408,18
16.53726491,80.56164408,19
16.53645642,80.56164408,21
16.5275631,80.56164408,18
16.52675462,80.56164408,18
16.52594614,80.56164408,18
16.52513765,80.56164408,18
16.52432917,80.56164408,18
16.52352068,80.56164408,18
16.5227122,80.56164408,18
16.52190372,80.56164408,18
16.52109523,80.56164408,18
16.52028675,80.56164408,18
16.51947827,80.56164408,18
16.51866978,80.56164408,18
16.5178613,80.56164408,18
16.51705281,80.56164408,18
16.51624433,80.56164408,18
16.51543585,80.56164408,18
16.53969036,80.56245256,18
16.53888188,80.56245256,18
16.53807339,80.56245256,18
16.53726491,80.56245256,18
16.53645642,80.56245256,20
16.52352068,80.56245256,18
16.5227122,80.56245256,18
16.52190372,80.56245256,18
16.51947827,80.56245256,18
16.51866978,80.56245256,18
16.5178613,80.56245256,18
16.51705281,80.56245256,18
16.51624433,80.56245256,18
16.51543585,80.56245256,18
16.51462736,80.56245256,18
16.51381888,80.56245256,19
16.53969036,80.56326104,18
16.53888188,80.56326104,18
16.53807339,80.56326104,18
16.53726491,80.56326104,18
16.53645642,80.56326104,18
16.53564794,80.56326104,18
16.5227122,80.56326104,22
16.52190372,80.56326104,20
16.52109523,80.56326104,19
16.5178613,80.56326104,18
16.51705281,80.56326104,18
16.51624433,80.56326104,18
16.51543585,80.56326104,18
16.51462736,80.56326104,18
16.51381888,80.56326104,18
16.53969036,80.56406953,18
16.53888188,80.56406953,18
16.53807339,80.56406953,18
16.53726491,80.56406953,18
16.53645642,80.56406953,18
16.53564794,80.56406953,18
16.53483946,80.56406953,18
16.53403097,80.56406953,18
16.51866978,80.56406953,18
16.5178613,80.56406953,18
16.51705281,80.56406953,18
16.51624433,80.56406953,18
16.51543585,80.56406953,18
16.51462736,80.56406953,18
16.51381888,80.56406953,18
16.5130104,80.56406953,18
16.53969036,80.56487801,18
16.53888188,80.56487801,18
16.53807339,80.56487801,18
16.53726491,80.56487801,18
16.53645642,80.56487801,18
16.53564794,80.56487801,18
16.53483946,80.56487801,18
16.53403097,80.56487801,18
16.5178613,80.56487801,18
16.51705281,80.56487801,18
16.51624433,80.56487801,18
16.51543585,80.56487801,18
16.51462736,80.56487801,18
16.51381888,80.56487801,18
16.5130104,80.56487801,18
16.51220191,80.56487801,18
16.51139343,80.56487801,18
16.51058494,80.56487801,21
16.53969036,80.5656865,18
16.53888188,80.5656865,18
16.53807339,80.5656865,18
16.53726491,80.5656865,18
16.53645642,80.5656865,18
16.53564794,80.5656865,18
16.53483946,80.5656865,18
16.53403097,80.5656865,18
16.53322249,80.5656865,18
16.5178613,80.5656865,18
16.51705281,80.5656865,18
16.51624433,80.5656865,18
16.51381888,80.5656865,18
16.5130104,80.5656865,18
16.51220191,80.5656865,18
16.51139343,80.5656865,18
16.51058494,80.5656865,17
16.53969036,80.56649498,18
16.53888188,80.56649498,18
16.53807339,80.56649498,18
16.53726491,80.56649498,18
16.53645642,80.56649498,18
16.53564794,80.56649498,18
16.53483946,80.56649498,18
16.53403097,80.56649498,18
16.53322249,80.56649498,18
16.51705281,80.56649498,18
16.51624433,80.56649498,18
16.5130104,80.56649498,18
16.51220191,80.56649498,17
16.51139343,80.56649498,17
16.51058494,80.56649498,17
16.50977646,80.56649498,17
16.53969036,80.56730346,18
16.53888188,80.56730346,18
16.53807339,80.56730346,18
16.53726491,80.56730346,18
16.53645642,80.56730346,18
16.53564794,80.56730346,18
16.53483946,80.56730346,18
16.53403097,80.56730346,18
16.53322249,80.56730346,18
16.53241401,80.56730346,18
16.51705281,80.56730346,18
16.51624433,80.56730346,18
16.51543585,80.56730346,19
16.51139343,80.56730346,17
16.51058494,80.56730346,17
16.50977646,80.56730346,17
16.50896798,80.56730346,17
16.53969036,80.56811195,18
16.53888188,80.56811195,18
16.53807339,80.56811195,18
16.53726491,80.56811195,18
16.53645642,80.56811195,18
16.53564794,80.56811195,18
16.53483946,80.56811195,18
16.53403097,80.56811195,18
16.53322249,80.56811195,18
16.53241401,80.56811195,18
16.51705281,80.56811195,18
16.51624433,80.56811195,18
16.51543585,80.56811195,22
16.51058494,80.56811195,17
16.50977646,80.56811195,17
16.50896798,80.56811195,17
16.53969036,80.56892043,18
16.53888188,80.56892043,18
16.53807339,80.56892043,18
16.53726491,80.56892043,18
16.53645642,80.56892043,18
16.53564794,80.56892043,18
16.53483946,80.56892043,18
16.53403097,80.56892043,18
16.53322249,80.56892043,18
16.53241401,80.56892043,18
16.53160552,80.56892043,18
16.51947827,80.56892043,18
16.51866978,80.56892043,18
16.51705281,80.56892043,17
16.51624433,80.56892043,17
16.51543585,80.56892043,20
16.50977646,80.56892043,19
16.50896798,80.56892043,17
16.53888188,80.56972892,18
16.53807339,80.56972892,18
16.53726491,80.56972892,18
16.53645642,80.56972892,18
16.53564794,80.56972892,18
16.53483946,80.56972892,18
16.53403097,80.56972892,18
16.53322249,80.56972892,18
16.53241401,80.56972892,18
16.53160552,80.56972892,18
16.51947827,80.56972892,18
16.51866978,80.56972892,18
16.51624433,80.56972892,17
16.51543585,80.56972892,23
16.50977646,80.56972892,22
16.50896798,80.56972892,17
16.50815949,80.56972892,17
16.53807339,80.5705374,18
16.53726491,80.5705374,18
16.53645642,80.5705374,18
16.53564794,80.5705374,18
16.53483946,80.5705374,18
16.53403097,80.5705374,18
16.53322249,80.5705374,18
16.53241401,80.5705374,18
16.53160552,80.5705374,18
16.51947827,80.5705374,17
16.51866978,80.5705374,17
16.51624433,80.5705374,17
16.51543585,80.5705374,18
16.50896798,80.5705374,17
16.50815949,80.5705374,17
16.53807339,80.57134588,18
16.53726491,80.57134588,18
16.53645642,80.57134588,18
16.53564794,80.57134588,18
16.53483946,80.57134588,18
16.53403097,80.57134588,18
16.53322249,80.57134588,18
16.53241401,80.57134588,18
16.53160552,80.57134588,18
16.51866978,80.57134588,17
16.51624433,80.57134588,17
16.51543585,80.57134588,17
16.50896798,80.57134588,16
16.50815949,80.57134588,16
16.53726491,80.57215437,18
16.53645642,80.57215437,18
16.53564794,80.57215437,18
16.53483946,80.57215437,18
16.53403097,80.57215437,18
16.53322249,80.57215437,18
16.53241401,80.57215437,18
16.53160552,80.57215437,18
16.5178613,80.57215437,17
16.51624433,80.57215437,17
16.51543585,80.57215437,17
16.50896798,80.57215437,16
16.50815949,80.57215437,16
16.53726491,80.57296285,18
16.53645642,80.57296285,18
16.53564794,80.57296285,18
16.53483946,80.57296285,18
16.53403097,80.57296285,18
16.53322249,80.57296285,18
16.53241401,80.57296285,18
16.53160552,80.57296285,18
16.53079704,80.57296285,18
16.5178613,80.57296285,17
16.51705281,80.57296285,17
16.51624433,80.57296285,17
16.51543585,80.57296285,17
16.50896798,80.57296285,16
16.50815949,80.57296285,16
16.53645642,80.57377133,18
16.53564794,80.57377133,18
16.53483946,80.57377133,18
16.53403097,80.57377133,18
16.53322249,80.57377133,18
16.53241401,80.57377133,18
16.53160552,80.57377133,18
16.53079704,80.57377133,18
16.51705281,80.57377133,17
16.51624433,80.57377133,17
16.51543585,80.57377133,17
16.50896798,80.57377133,16
16.50815949,80.57377133,16
16.53564794,80.57457982,18
16.53483946,80.57457982,18
16.53403097,80.57457982,18
16.53322249,80.57457982,18
16.53241401,80.57457982,18
16.53160552,80.57457982,18
16.53079704,80.57457982,18
16.52432917,80.57457982,18
16.51705281,80.57457982,17
16.51624433,80.57457982,17
16.51543585,80.57457982,16
16.51462736,80.57457982,16
16.50896798,80.57457982,16
16.50815949,80.57457982,16
16.53483946,80.5753883,18
16.53403097,80.5753883,18
16.53322249,80.5753883,18
16.53241401,80.5753883,18
16.53160552,80.5753883,18
16.53079704,80.5753883,18
16.52998855,80.5753883,18
16.51705281,80.5753883,17
16.51624433,80.5753883,16
16.51543585,80.5753883,16
16.51462736,80.5753883,16
16.50896798,80.5753883,16
16.50815949,80.5753883,16
16.53483946,80.57619679,18
16.53403097,80.57619679,18
16.53322249,80.57619679,18
16.53241401,80.57619679,18
16.53160552,80.57619679,18
16.53079704,80.57619679,18
16.52998855,80.57619679,18
16.52918007,80.57619679,17
16.52837159,80.57619679,17
16.52352068,80.57619679,15
16.51624433,80.57619679,16
16.51543585,80.57619679,16
16.51462736,80.57619679,16
16.50896798,80.57619679,16
16.50815949,80.57619679,16
16.53403097,80.57700527,18
16.53322249,80.57700527,18
16.53241401,80.57700527,18
16.53160552,80.57700527,18
16.53079704,80.57700527,18
16.52998855,80.57700527,17
16.52918007,80.57700527,17
16.52837159,80.57700527,17
16.5275631,80.57700527,17
16.52352068,80.57700527,18
16.51624433,80.57700527,16
16.51543585,80.57700527,16
16.51462736,80.57700527,16
16.50896798,80.57700527,16
16.50815949,80.57700527,16
16.53403097,80.57781375,18
16.53322249,80.57781375,18
16.53241401,80.57781375,17
16.53160552,80.57781375,17
16.53079704,80.57781375,17
16.52998855,80.57781375,17
16.52918007,80.57781375,17
16.52837159,80.57781375,17
16.5275631,80.57781375,17
16.52675462,80.57781375,17
16.52594614,80.57781375,17
16.52432917,80.57781375,22
16.51543585,80.57781375,16
16.51462736,80.57781375,16
16.51381888,80.57781375,16
16.50896798,80.57781375,16
16.50815949,80.57781375,16
16.53322249,80.57862224,17
16.53241401,80.57862224,17
16.53160552,80.57862224,17
16.53079704,80.57862224,17
16.52998855,80.57862224,17
16.52918007,80.57862224,17
16.52837159,80.57862224,17
16.5275631,80.57862224,17
16.52675462,80.57862224,17
16.52594614,80.57862224,17
16.52513765,80.57862224,22
16.52432917,80.57862224,23
16.5227122,80.57862224,24
16.51543585,80.57862224,16
16.51462736,80.57862224,16
16.51381888,80.57862224,16
16.50896798,80.57862224,16
16.50815949,80.57862224,16
16.53322249,80.57943072,17
16.53241401,80.57943072,17
16.53160552,80.57943072,17
16.53079704,80.57943072,17
16.52998855,80.57943072,17
16.52918007,80.57943072,17
16.52837159,80.57943072,17
16.5275631,80.57943072,17
16.52675462,80.57943072,17
16.52594614,80.57943072,17
16.52513765,80.57943072,16
16.52432917,80.57943072,16
16.52352068,80.57943072,16
16.5227122,80.57943072,21
16.51462736,80.57943072,16
16.51381888,80.57943072,16
16.5130104,80.57943072,16
16.50896798,80.57943072,16
16.50815949,80.57943072,16
16.53241401,80.5802392,17
16.53160552,80.5802392,17
16.53079704,80.5802392,17
16.52998855,80.5802392,17
16.52918007,80.5802392,17
16.52837159,80.5802392,17
16.5275631,80.5802392,17
16.52675462,80.5802392,16
16.52594614,80.5802392,16
16.52513765,80.5802392,16
16.52432917,80.5802392,16
16.52352068,80.5802392,16
16.5227122,80.5802392,21
16.52190372,80.5802392,22
16.51462736,80.5802392,17
16.51381888,80.5802392,16
16.5130104,80.5802392,16
16.50896798,80.5802392,16
16.50815949,80.5802392,16
16.50735101,80.5802392,25
16.53160552,80.58104769,17
16.53079704,80.58104769,17
16.52998855,80.58104769,17
16.52918007,80.58104769,16
16.52837159,80.58104769,16
16.5275631,80.58104769,16
16.52675462,80.58104769,16
16.52594614,80.58104769,16
16.52513765,80.58104769,16
16.52432917,80.58104769,16
16.52352068,80.58104769,16
16.5227122,80.58104769,20
16.52190372,80.58104769,26
16.52109523,80.58104769,12
16.51462736,80.58104769,20
16.51381888,80.58104769,16
16.5130104,80.58104769,16
16.51058494,80.58104769,16
16.50896798,80.58104769,16
16.50815949,80.58104769,16
16.50735101,80.58104769,23
16.53160552,80.58185617,17
16.53079704,80.58185617,17
16.52998855,80.58185617,16
16.52918007,80.58185617,16
16.52837159,80.58185617,16
16.5275631,80.58185617,16
16.52675462,80.58185617,16
16.52594614,80.58185617,16
16.52513765,80.58185617,16
16.52432917,80.58185617,16
16.52352068,80.58185617,16
16.5227122,80.58185617,18
16.52190372,80.58185617,21
16.52109523,80.58185617,14
16.51462736,80.58185617,16
16.51381888,80.58185617,16
16.5130104,80.58185617,16
16.51058494,80.58185617,16
16.50896798,80.58185617,16
16.50815949,80.58185617,16
16.50735101,80.58185617,17
16.53079704,80.58266466,18
16.52998855,80.58266466,16
16.52918007,80.58266466,16
16.52837159,80.58266466,16
16.5275631,80.58266466,16
16.52675462,80.58266466,16
16.52594614,80.58266466,16
16.52513765,80.58266466,16
16.52432917,80.58266466,16
16.52352068,80.58266466,16
16.5227122,80.58266466,17
16.52190372,80.58266466,20
16.52109523,80.58266466,26
16.51462736,80.58266466,16
16.51381888,80.58266466,16
16.5130104,80.58266466,16
16.51220191,80.58266466,16
16.50977646,80.58266466,16
16.50896798,80.58266466,16
16.50815949,80.58266466,16
16.50735101,80.58266466,16
16.53079704,80.58347314,20
16.52998855,80.58347314,16
16.52918007,80.58347314,16
16.52837159,80.58347314,16
16.5275631,80.58347314,16
16.52675462,80.58347314,16
16.52594614,80.58347314,16
16.52513765,80.58347314,16
16.52432917,80.58347314,16
16.52352068,80.58347314,16
16.5227122,80.58347314,17
16.52190372,80.58347314,22
16.52109523,80.58347314,30
16.52028675,80.58347314,30
16.51462736,80.58347314,16
16.51381888,80.58347314,16
16.5130104,80.58347314,16
16.51220191,80.58347314,16
16.50977646,80.58347314,16
16.50896798,80.58347314,16
16.50815949,80.58347314,16
16.50735101,80.58347314,15
16.52918007,80.58428162,16
16.52837159,80.58428162,16
16.5275631,80.58428162,16
16.52675462,80.58428162,16
16.52594614,80.58428162,16
16.52513765,80.58428162,16
16.52432917,80.58428162,16
16.52352068,80.58428162,16
16.5227122,80.58428162,16
16.52190372,80.58428162,19
16.52109523,80.58428162,41
16.52028675,80.58428162,38
16.51462736,80.58428162,16
16.51381888,80.58428162,16
16.5130104,80.58428162,13
16.51220191,80.58428162,16
16.50977646,80.58428162,16
16.50896798,80.58428162,15
16.50815949,80.58428162,15
16.50735101,80.58428162,15
16.50654252,80.58428162,16
16.52837159,80.58509011,16
16.5275631,80.58509011,16
16.52675462,80.58509011,16
16.52594614,80.58509011,16
16.52513765,80.58509011,16
16.52432917,80.58509011,16
16.52352068,80.58509011,16
16.5227122,80.58509011,16
16.52190372,80.58509011,16
16.52109523,80.58509011,16
16.52028675,80.58509011,23
16.51462736,80.58509011,16
16.51381888,80.58509011,9
16.5130104,80.58509011,-4
16.51139343,80.58509011,12
16.51058494,80.58509011,15
16.50977646,80.58509011,15
16.50896798,80.58509011,15
16.50815949,80.58509011,15
16.50735101,80.58509011,15
16.50654252,80.58509011,15
16.5275631,80.58589859,16
16.52675462,80.58589859,16
16.52594614,80.58589859,16
16.52513765,80.58589859,16
16.52432917,80.58589859,16
16.52352068,80.58589859,16
16.5227122,80.58589859,16
16.52190372,80.58589859,16
16.52109523,80.58589859,16
16.52028675,80.58589859,16
16.51462736,80.58589859,16
16.51381888,80.58589859,9
16.51058494,80.58589859,13
16.50977646,80.58589859,15
16.50896798,80.58589859,15
16.50815949,80.58589859,15
16.50735101,80.58589859,15
16.50654252,80.58589859,15
16.50573404,80.58589859,15
16.52594614,80.58670707,16
16.52513765,80.58670707,16
16.52432917,80.58670707,16
16.52352068,80.58670707,16
16.5227122,80.58670707,16
16.52190372,80.58670707,16
16.52109523,80.58670707,16
16.52028675,80.58670707,16
16.51947827,80.58670707,24
16.51462736,80.58670707,16
16.51381888,80.58670707,13
16.50977646,80.58670707,12
16.50896798,80.58670707,15
16.50815949,80.58670707,15
16.50735101,80.58670707,15
16.50654252,80.58670707,15
16.50573404,80.58670707,15
16.52594614,80.58751556,16
16.52513765,80.58751556,16
16.52432917,80.58751556,16
16.52352068,80.58751556,16
16.5227122,80.58751556,16
16.52190372,80.58751556,16
16.52109523,80.58751556,16
16.52028675,80.58751556,16
16.51947827,80.58751556,24
16.51462736,80.58751556,17
16.51381888,80.58751556,15
16.50977646,80.58751556,8
16.50896798,80.58751556,15
16.50815949,80.58751556,15
16.50735101,80.58751556,15
16.50654252,80.58751556,15
16.50573404,80.58751556,15
16.50492556,80.58751556,22
16.52513765,80.58832404,16
16.52432917,80.58832404,16
16.52352068,80.58832404,16
16.5227122,80.58832404,16
16.52190372,80.58832404,16
16.52109523,80.58832404,16
16.52028675,80.58832404,16
16.51947827,80.58832404,16
16.51462736,80.58832404,21
16.51381888,80.58832404,15
16.50896798,80.58832404,14
16.50815949,80.58832404,15
16.50735101,80.58832404,15
16.50654252,80.58832404,14
16.50573404,80.58832404,14
16.50492556,80.58832404,16
16.52432917,80.58913253,16
16.52352068,80.58913253,16
16.5227122,80.58913253,16
16.52190372,80.58913253,16
16.52109523,80.58913253,16
16.52028675,80.58913253,16
16.51947827,80.58913253,16
16.51866978,80.58913253,18
16.51381888,80.58913253,15
16.5130104,80.58913253,15
16.50896798,80.58913253,6
16.50815949,80.58913253,15
16.50735101,80.58913253,14
16.50654252,80.58913253,14
16.50573404,80.58913253,14
16.50492556,80.58913253,14
16.50411707,80.58913253,19
16.52432917,80.58994101,20
16.52352068,80.58994101,16
16.5227122,80.58994101,16
16.52190372,80.58994101,16
16.52109523,80.58994101,16
16.52028675,80.58994101,15
16.51947827,80.58994101,15
16.51866978,80.58994101,15
16.51381888,80.58994101,15
16.5130104,80.58994101,15
16.50815949,80.58994101,12
16.50735101,80.58994101,14
16.50654252,80.58994101,14
16.50573404,80.58994101,14
16.50492556,80.58994101,14
16.50411707,80.58994101,14
16.52352068,80.59074949,16
16.5227122,80.59074949,16
16.52190372,80.59074949,16
16.52109523,80.59074949,15
16.52028675,80.59074949,15
16.51947827,80.59074949,15
16.51866978,80.59074949,15
16.5178613,80.59074949,15
16.51381888,80.59074949,15
16.5130104,80.59074949,15
16.50735101,80.59074949,14
16.50654252,80.59074949,14
16.50573404,80.59074949,14
16.50492556,80.59074949,14
16.50411707,80.59074949,14
16.5227122,80.59155798,16
16.52190372,80.59155798,15
16.52109523,80.59155798,15
16.52028675,80.59155798,15
16.51947827,80.59155798,15
16.51866978,80.59155798,15
16.5178613,80.59155798,15
16.51381888,80.59155798,18
16.5130104,80.59155798,14
16.50735101,80.59155798,14
16.50654252,80.59155798,14
16.50573404,80.59155798,14
16.50492556,80.59155798,14
16.50411707,80.59155798,14
16.52190372,80.59236646,16
16.52109523,80.59236646,15
16.52028675,80.59236646,15
16.51947827,80.59236646,15
16.51866978,80.59236646,15
16.5178613,80.59236646,15
16.51705281,80.59236646,15
16.51624433,80.59236646,15
16.5130104,80.59236646,14
16.51220191,80.59236646,12
16.50735101,80.59236646,14
16.50654252,80.59236646,14
16.50573404,80.59236646,14
16.50492556,80.59236646,14
16.50411707,80.59236646,14
16.52109523,80.59317494,15
16.52028675,80.59317494,15
16.51947827,80.59317494,15
16.51866978,80.59317494,15
16.5178613,80.59317494,15
16.51705281,80.59317494,15
16.51624433,80.59317494,15
16.51543585,80.59317494,14
16.5130104,80.59317494,14
16.51220191,80.59317494,13
16.50654252,80.59317494,14
16.50573404,80.59317494,14
16.50492556,80.59317494,14
16.50411707,80.59317494,14
16.50330859,80.59317494,14
16.52028675,80.59398343,17
16.51947827,80.59398343,15
16.51866978,80.59398343,15
16.5178613,80.59398343,14
16.51705281,80.59398343,14
16.51624433,80.59398343,14
16.51543585,80.59398343,14
16.51462736,80.59398343,14
16.51381888,80.59398343,14
16.5130104,80.59398343,14
16.51220191,80.59398343,14
16.50654252,80.59398343,7
16.50573404,80.59398343,9
16.50492556,80.59398343,14
16.50411707,80.59398343,14
16.50330859,80.59398343,14
16.52028675,80.59479191,19
16.51947827,80.59479191,15
16.51866978,80.59479191,14
16.5178613,80.59479191,14
16.51705281,80.59479191,14
16.51624433,80.59479191,14
16.51543585,80.59479191,14
16.51462736,80.59479191,14
16.51381888,80.59479191,14
16.5130104,80.59479191,14
16.51220191,80.59479191,14
16.51139343,80.59479191,14
16.50573404,80.59479191,2
16.50492556,80.59479191,14
16.50411707,80.59479191,14
16.50330859,80.59479191,14
16.50250011,80.59479191,14
16.51947827,80.5956004,14
16.51866978,80.5956004,14
16.5178613,80.5956004,14
16.51705281,80.5956004,14
16.51624433,80.5956004,14
16.51543585,80.5956004,14
16.51462736,80.5956004,14
16.51381888,80.5956004,14
16.5130104,80.5956004,14
16.51220191,80.5956004,14
16.51139343,80.5956004,14
16.51058494,80.5956004,14
16.50573404,80.5956004,11
16.50492556,80.5956004,14
16.50411707,80.5956004,14
16.50330859,80.5956004,14
16.50250011,80.5956004,14
16.51866978,80.59640888,14
16.5178613,80.59640888,14
16.51705281,80.59640888,14
16.51624433,80.59640888,14
16.51543585,80.59640888,14
16.51462736,80.59640888,14
16.51381888,80.59640888,14
16.5130104,80.59640888,14
16.51220191,80.59640888,14
16.51139343,80.59640888,14
16.51058494,80.59640888,14
16.50977646,80.59640888,14
16.50492556,80.59640888,14
16.50411707,80.59640888,14
16.50330859,80.59640888,14
16.50250011,80.59640888,14
16.50169162,80.59640888,18
16.5178613,80.59721736,14
16.51705281,80.59721736,14
16.51624433,80.59721736,14
16.51543585,80.59721736,14
16.51462736,80.59721736,14
16.51381888,80.59721736,14
16.5130104,80.59721736,14
16.51220191,80.59721736,14
16.51139343,80.59721736,14
16.51058494,80.59721736,14
16.50977646,80.59721736,14
16.50896798,80.59721736,15
16.50492556,80.59721736,14
16.50411707,80.59721736,14
16.50330859,80.59721736,14
16.50250011,80.59721736,14
16.50169162,80.59721736,14
16.5178613,80.59802585,14
16.51705281,80.59802585,14
16.51624433,80.59802585,14
16.51543585,80.59802585,14
16.51462736,80.59802585,14
16.51381888,80.59802585,14
16.5130104,80.59802585,14
16.51220191,80.59802585,14
16.51139343,80.59802585,14
16.51058494,80.59802585,14
16.50977646,80.59802585,14
16.50896798,80.59802585,14
16.50815949,80.59802585,12
16.50735101,80.59802585,14
16.50492556,80.59802585,14
16.50411707,80.59802585,14
16.50330859,80.59802585,14
16.50250011,80.59802585,14
16.50169162,80.59802585,14
16.51705281,80.59883433,14
16.51624433,80.59883433,14
16.51543585,80.59883433,14
16.51462736,80.59883433,14
16.51381888,80.59883433,14
16.5130104,80.59883433,14
16.51220191,80.59883433,14
16.51139343,80.59883433,14
16.51058494,80.59883433,14
16.50977646,80.59883433,14
16.50896798,80.59883433,14
16.50815949,80.59883433,14
16.50735101,80.59883433,14
16.50411707,80.59883433,14
16.50330859,80.59883433,14
16.50250011,80.59883433,14
16.50169162,80.59883433,14
16.50088314,80.59883433,14
16.51705281,80.59964281,14
16.51624433,80.59964281,14
16.51543585,80.59964281,14
16.51462736,80.59964281,14
16.51381888,80.59964281,14
16.5130104,80.59964281,14
16.51220191,80.59964281,14
16.51139343,80.59964281,14
16.51058494,80.59964281,14
16.50977646,80.59964281,14
16.50896798,80.59964281,14
16.50815949,80.59964281,14
16.50735101,80.59964281,14
16.50411707,80.59964281,14
16.50330859,80.59964281,14
16.50250011,80.59964281,14
16.50169162,80.59964281,14
16.50088314,80.59964281,14
16.49845769,80.59964281,27
16.51705281,80.6004513,24
16.51624433,80.6004513,14
16.51543585,80.6004513,14
16.51462736,80.6004513,14
16.51381888,80.6004513,14
16.5130104,80.6004513,14
16.51220191,80.6004513,14
16.51139343,80.6004513,14
16.51058494,80.6004513,14
16.50977646,80.6004513,14
16.50896798,80.6004513,14
16.50815949,80.6004513,14
16.50735101,80.6004513,14
